728,17,2038.183999999998,1545,4350,9294,0.17157223183391007,0.14186851211072665,30,290950.4989999998
994,17,2824.4570000000103,2199,6100,13139,0.17157223183391007,0.14186851211072665,30,334286.32600000035
627,17,1846.6740000000007,1373,3843,8279,0.17157223183391007,0.14186851211072665,30,228575.1240000001
746,17,2136.3550000000023,1620,4540,9747,0.17157223183391007,0.14186851211072665,30,286981.5649999997
406,17,1139.4009999999996,897,2500,5388,0.17157223183391007,0.14186851211072665,30,128273.18700000006
550,17,1558.6399999999994,1151,3260,6928,0.17157223183391007,0.14186851211072665,30,246632.51400000017
454,17,1277.8910000000005,1000,2758,5953,0.17157223183391007,0.14186851211072665,30,163250.54699999996
204,17,594.087,438,1253,2719,0.17157223183391007,0.14186851211072665,30,77606.51299999998
113,17,308.60600000000005,247,675,1442,0.17157223183391007,0.14186851211072665,30,45045.867000000006
511,17,1448.5599999999995,1130,3093,6616,0.17157223183391007,0.14186851211072665,30,189117.776
194,17,506.056,424,1159,2489,0.17157223183391007,0.14186851211072665,30,66416.13000000005
447,17,1246.3019999999997,983,2696,5797,0.17157223183391007,0.14186851211072665,30,159810.64099999974
298,17,840.1969999999995,641,1819,3907,0.17157223183391007,0.14186851211072665,30,119753.08999999994
968,17,2788.9340000000107,2089,5854,12556,0.17157223183391007,0.14186851211072665,30,384431.4659999995
757,17,2255.602,1608,4564,9756,0.17157223183391007,0.14186851211072665,30,317762.9099999997
556,17,1554.95,1195,3370,7228,0.17157223183391007,0.14186851211072665,30,218589.10999999993
458,17,1319.165000000001,1037,2807,6037,0.17157223183391007,0.14186851211072665,30,143777.60400000002
92,17,240.1200000000001,199,544,1169,0.17157223183391007,0.14186851211072665,30,37081.334
251,17,763.3349999999997,541,1534,3294,0.17157223183391007,0.14186851211072665,30,100505.48700000002
399,17,1141.8289999999997,872,2421,5212,0.17157223183391007,0.14186851211072665,30,148411.58300000004
835,17,2557.2270000000067,1820,5119,10982,0.17157223183391007,0.14186851211072665,30,325181.7560000002
466,17,1392.6979999999994,996,2831,6087,0.17157223183391007,0.14186851211072665,30,187876.67100000023
976,17,2892.328000000011,2116,5963,12783,0.17157223183391007,0.14186851211072665,30,350183.86099999974
359,17,1080.573999999999,781,2204,4737,0.17157223183391007,0.14186851211072665,30,134965.99599999996
251,17,710.9129999999998,550,1518,3272,0.17157223183391007,0.14186851211072665,30,90709.41499999998
427,17,1161.7529999999988,890,2517,5367,0.17157223183391007,0.14186851211072665,30,191775.21700000006
755,17,2126.8080000000014,1645,4547,9762,0.17157223183391007,0.14186851211072665,30,287158.22699999984
698,17,1782.6979999999996,1544,4136,8868,0.17157223183391007,0.14186851211072665,30,246845.81700000024
105,17,245.4900000000001,228,598,1289,0.17157223183391007,0.14186851211072665,30,47795.39899999998
95,17,330.84100000000007,217,608,1315,0.17157223183391007,0.14186851211072665,30,25367.691000000006
609,17,1641.8699999999988,1342,3708,8003,0.17157223183391007,0.14186851211072665,30,223227.52799999964
483,17,1280.0940000000003,1063,2951,6344,0.17157223183391007,0.14186851211072665,30,158310.58199999982
990,17,2884.202000000009,2144,6086,13085,0.17157223183391007,0.14186851211072665,30,340407.18999999994
514,17,1525.1059999999984,1119,3133,6726,0.17157223183391007,0.14186851211072665,30,197830.09100000001
693,17,1857.3690000000006,1555,4163,8983,0.17157223183391007,0.14186851211072665,30,242352.1370000002
653,17,1855.4890000000005,1441,3967,8500,0.17157223183391007,0.14186851211072665,30,234310.1969999998
512,17,1511.849999999999,1117,3136,6719,0.17157223183391007,0.14186851211072665,30,197454.80899999998
283,17,853.6869999999998,621,1782,3824,0.17157223183391007,0.14186851211072665,30,99428.55799999998
136,17,300.5680000000001,298,786,1664,0.17157223183391007,0.14186851211072665,30,45768.78800000002
678,17,1871.4020000000016,1462,4077,8749,0.17157223183391007,0.14186851211072665,30,261042.92999999993
556,17,1521.6600000000012,1222,3390,7290,0.17157223183391007,0.14186851211072665,30,187201.92900000006
918,17,2628.5520000000083,1999,5561,11929,0.17157223183391007,0.14186851211072665,30,345263.698
343,17,970.8679999999995,763,2097,4534,0.17157223183391007,0.14186851211072665,30,124336.59099999997
154,17,442.06800000000027,326,934,2005,0.17157223183391007,0.14186851211072665,30,59070.63699999999
701,17,1826.0770000000014,1517,4180,8921,0.17157223183391007,0.14186851211072665,30,274885.22300000006
182,17,557.845,397,1117,2395,0.17157223183391007,0.14186851211072665,30,68186.59900000002
120,17,328.7910000000001,250,714,1524,0.17157223183391007,0.14186851211072665,30,46771.28700000001
457,17,1256.092000000001,1022,2763,5963,0.17157223183391007,0.14186851211072665,30,153815.74099999992
172,17,439.65400000000005,384,1030,2208,0.17157223183391007,0.14186851211072665,30,54875.63500000002
857,17,2324.0579999999995,1898,5190,11158,0.17157223183391007,0.14186851211072665,30,295595.9530000001
238,17,668.6119999999996,528,1438,3112,0.17157223183391007,0.14186851211072665,30,91836.97899999995
228,17,637.3919999999997,476,1354,2884,0.17157223183391007,0.14186851211072665,30,96880.21100000002
820,17,2251.6310000000044,1777,4942,10603,0.17157223183391007,0.14186851211072665,30,314073.5500000002
721,17,2015.086999999998,1550,4358,9351,0.17157223183391007,0.14186851211072665,30,285764.7599999999
530,17,1563.3289999999995,1156,3228,6937,0.17157223183391007,0.14186851211072665,30,213404.5379999998
967,17,2818.5850000000105,2118,5905,12698,0.17157223183391007,0.14186851211072665,30,343608.5469999997
347,17,1099.8499999999995,746,2148,4606,0.17157223183391007,0.14186851211072665,30,134947.1330000001
989,17,2762.9100000000094,2177,6018,12917,0.17157223183391007,0.14186851211072665,30,369061.04300000065
608,17,1732.2709999999993,1345,3727,8020,0.17157223183391007,0.14186851211072665,30,208282.65400000024
262,17,742.2100000000003,581,1570,3343,0.17157223183391007,0.14186851211072665,30,106421.60199999997
825,17,2210.7960000000044,1785,4929,10543,0.17157223183391007,0.14186851211072665,30,325645.9520000004
633,17,1781.4640000000002,1391,3774,8147,0.17157223183391007,0.14186851211072665,30,242371.57199999978
605,17,1642.4990000000014,1311,3631,7771,0.17157223183391007,0.14186851211072665,30,245785.1329999998
584,17,1640.2220000000004,1275,3521,7583,0.17157223183391007,0.14186851211072665,30,233901.9370000001
131,17,346.46400000000006,280,783,1679,0.17157223183391007,0.14186851211072665,30,50298.293000000005
276,17,727.6019999999999,595,1684,3593,0.17157223183391007,0.14186851211072665,30,93634.867
380,17,1069.7760000000003,845,2340,5043,0.17157223183391007,0.14186851211072665,30,126831.22699999991
948,17,2737.8280000000095,2032,5747,12298,0.17157223183391007,0.14186851211072665,30,344416.1789999996
112,17,351.49000000000024,235,680,1452,0.17157223183391007,0.14186851211072665,30,49514.23200000001
580,17,1532.6010000000006,1245,3454,7408,0.17157223183391007,0.14186851211072665,30,247342.10600000003
759,17,2076.8850000000016,1604,4519,9688,0.17157223183391007,0.14186851211072665,30,311817.35099999997
893,17,2516.7320000000045,1991,5417,11651,0.17157223183391007,0.14186851211072665,30,323172.90000000026
679,17,1870.4510000000018,1452,4068,8676,0.17157223183391007,0.14186851211072665,30,282210.6790000001
772,17,2103.346000000002,1688,4634,9924,0.17157223183391007,0.14186851211072665,30,284953.10699999996
771,17,2172.6130000000003,1681,4665,10028,0.17157223183391007,0.14186851211072665,30,303774.8719999998
473,17,1311.702,1039,2878,6173,0.17157223183391007,0.14186851211072665,30,167633.44599999997
554,17,1494.9950000000006,1217,3315,7142,0.17157223183391007,0.14186851211072665,30,191712.77600000013
887,17,2499.2860000000082,1904,5371,11519,0.17157223183391007,0.14186851211072665,30,348745.5129999996
168,17,437.01999999999975,358,997,2112,0.17157223183391007,0.14186851211072665,30,74353.20699999998
392,17,964.9299999999998,864,2332,5011,0.17157223183391007,0.14186851211072665,30,136086.54499999998
229,17,723.6,518,1438,3120,0.17157223183391007,0.14186851211072665,30,67506.17300000001
488,17,1349.544,1049,2945,6331,0.17157223183391007,0.14186851211072665,30,195702.13100000046
958,17,2824.1710000000066,2077,5825,12491,0.17157223183391007,0.14186851211072665,30,340088.3240000005
483,17,1437.6959999999992,1061,2921,6284,0.17157223183391007,0.14186851211072665,30,184694.71199999994
571,17,1718.0389999999977,1256,3495,7484,0.17157223183391007,0.14186851211072665,30,221660.5340000001
87,17,223.7220000000001,190,536,1158,0.17157223183391007,0.14186851211072665,30,27640.768
700,17,1978.793000000001,1558,4268,9190,0.17157223183391007,0.14186851211072665,30,254694.536
176,17,520.5989999999998,388,1083,2306,0.17157223183391007,0.14186851211072665,30,69753.86299999998
522,17,1469.293,1134,3185,6866,0.17157223183391007,0.14186851211072665,30,193020.94000000012
305,17,880.0999999999996,686,1869,4026,0.17157223183391007,0.14186851211072665,30,105110.45899999994
535,17,1535.6180000000002,1191,3257,6989,0.17157223183391007,0.14186851211072665,30,185682.11700000003
564,17,1654.3669999999997,1213,3493,7503,0.17157223183391007,0.14186851211072665,30,206301.51600000018
119,17,362.8120000000001,254,736,1580,0.17157223183391007,0.14186851211072665,30,49319.05099999999
498,17,1463.3509999999994,1077,3007,6458,0.17157223183391007,0.14186851211072665,30,188499.87699999986
592,17,1690.5399999999993,1311,3607,7767,0.17157223183391007,0.14186851211072665,30,220771.67800000042
309,17,934.7760000000002,683,1909,4099,0.17157223183391007,0.14186851211072665,30,113135.96099999992
689,17,2028.0500000000013,1510,4224,9075,0.17157223183391007,0.14186851211072665,30,260306.2910000001
122,17,419.55600000000004,267,766,1631,0.17157223183391007,0.14186851211072665,30,49460.68600000002
363,17,919.4169999999999,767,2126,4562,0.17157223183391007,0.14186851211072665,30,157591.9530000001
516,17,1566.3159999999996,1166,3243,7002,0.17157223183391007,0.14186851211072665,30,177349.09899999996
453,17,1237.9269999999997,965,2697,5780,0.17157223183391007,0.14186851211072665,30,181298.7260000001
766,17,2217.339000000002,1634,4672,10020,0.17157223183391007,0.14186851211072665,30,285827.5639999999
480,17,1393.6489999999972,1069,2946,6321,0.17157223183391007,0.14186851211072665,30,162987.42300000004
621,17,1934.3829999999996,1360,3854,8268,0.17157223183391007,0.14186851211072665,30,216810.36999999985
544,17,1459.1649999999993,1158,3258,6952,0.17157223183391007,0.14186851211072665,30,212613.97400000013
496,17,1326.7380000000005,1095,2964,6361,0.17157223183391007,0.14186851211072665,30,181856.675
988,17,2701.01500000001,2185,6001,12867,0.17157223183391007,0.14186851211072665,30,335304.9410000001
224,17,558.6789999999997,499,1326,2857,0.17157223183391007,0.14186851211072665,30,81564.86499999996
700,17,1992.132000000001,1550,4282,9184,0.17157223183391007,0.14186851211072665,30,235741.57500000045
418,17,1215.0309999999997,924,2550,5449,0.17157223183391007,0.14186851211072665,30,140657.575
817,17,2270.0680000000043,1793,4971,10765,0.17157223183391007,0.14186851211072665,30,299398.82799999986
883,17,2576.458000000006,1896,5354,11469,0.17157223183391007,0.14186851211072665,30,338093.143
914,17,2550.8170000000073,2031,5570,11953,0.17157223183391007,0.14186851211072665,30,323014.1570000003
573,17,1546.1930000000023,1234,3435,7331,0.17157223183391007,0.14186851211072665,30,210700.3690000002
168,17,448.041,366,1014,2181,0.17157223183391007,0.14186851211072665,30,56791.856000000014
160,17,443.81499999999994,357,972,2103,0.17157223183391007,0.14186851211072665,30,62367.05899999998
186,17,482.5339999999998,390,1115,2370,0.17157223183391007,0.14186851211072665,30,69300.10999999999
976,17,2673.226000000011,2133,5896,12700,0.17157223183391007,0.14186851211072665,30,390263.0379999996
475,17,1299.7589999999996,1040,2910,6252,0.17157223183391007,0.14186851211072665,30,158233.244
629,17,1888.7030000000004,1328,3818,8128,0.17157223183391007,0.14186851211072665,30,254137.37300000005
26,13,57.006000000000014,59,152,322,0.17157223183391007,0.14186851211072665,30,5220.334
465,17,1359.5909999999983,1024,2853,6121,0.17157223183391007,0.14186851211072665,30,155666.95200000002
817,17,2336.2720000000045,1789,4945,10638,0.17157223183391007,0.14186851211072665,30,321579.1560000002
494,17,1452.0729999999992,1066,3003,6436,0.17157223183391007,0.14186851211072665,30,207688.4319999999
162,17,454.54799999999983,340,959,2042,0.17157223183391007,0.14186851211072665,30,73630.332
81,17,202.3610000000001,169,474,1020,0.17157223183391007,0.14186851211072665,30,41241.26200000001
662,17,1799.5880000000009,1457,3975,8531,0.17157223183391007,0.14186851211072665,30,238022.30699999988
481,17,1361.6640000000007,1042,2907,6220,0.17157223183391007,0.14186851211072665,30,198694.85100000008
400,17,1158.7780000000002,896,2462,5331,0.17157223183391007,0.14186851211072665,30,129714.10600000004
653,17,1981.8760000000002,1415,4045,8651,0.17157223183391007,0.14186851211072665,30,242203.09000000014
542,17,1411.4660000000006,1180,3219,6841,0.17157223183391007,0.14186851211072665,30,214335.41100000008
174,17,532.8470000000001,367,1070,2304,0.17157223183391007,0.14186851211072665,30,70166.28
729,17,2032.4810000000007,1570,4381,9389,0.17157223183391007,0.14186851211072665,30,276613.5220000002
781,17,2221.260000000003,1716,4763,10187,0.17157223183391007,0.14186851211072665,30,280234.9669999999
301,17,821.0409999999996,685,1817,3919,0.17157223183391007,0.14186851211072665,30,112086.01799999998
849,17,2476.1850000000054,1868,5186,11184,0.17157223183391007,0.14186851211072665,30,322633.7129999999
276,17,808.5070000000003,628,1692,3619,0.17157223183391007,0.14186851211072665,30,92747.90300000002
980,17,2822.50600000001,2170,5973,12860,0.17157223183391007,0.14186851211072665,30,343730.13100000017
126,17,361.93899999999996,281,770,1673,0.17157223183391007,0.14186851211072665,30,42632.901000000005
801,17,2327.2560000000044,1757,4909,10597,0.17157223183391007,0.14186851211072665,30,290604.34200000006
163,17,505.557,355,992,2137,0.17157223183391007,0.14186851211072665,30,62945.52399999998
454,17,1325.9099999999987,992,2785,5970,0.17157223183391007,0.14186851211072665,30,159044.67599999995
280,17,794.1139999999998,626,1707,3683,0.17157223183391007,0.14186851211072665,30,101566.68199999999
384,17,1042.2969999999993,843,2312,4974,0.17157223183391007,0.14186851211072665,30,139150.031
701,17,2112.1489999999976,1528,4278,9233,0.17157223183391007,0.14186851211072665,30,271542.3650000002
132,17,353.2580000000001,276,785,1675,0.17157223183391007,0.14186851211072665,30,51546.76300000001
97,17,240.41600000000005,204,552,1178,0.17157223183391007,0.14186851211072665,30,48397.921999999984
927,17,2405.4370000000067,2037,5541,11922,0.17157223183391007,0.14186851211072665,30,352825.86599999975
948,17,2621.36800000001,2113,5764,12404,0.17157223183391007,0.14186851211072665,30,318587.89400000015
193,17,463.6439999999999,438,1145,2466,0.17157223183391007,0.14186851211072665,30,64648.58500000005
420,17,1242.9909999999993,899,2534,5426,0.17157223183391007,0.14186851211072665,30,151974.1690000001
81,17,222.55700000000004,186,502,1080,0.17157223183391007,0.14186851211072665,30,28655.27900000001
444,17,1105.1910000000005,956,2626,5643,0.17157223183391007,0.14186851211072665,30,176025.93099999998
224,17,675.7650000000001,505,1370,2957,0.17157223183391007,0.14186851211072665,30,83219.09599999998
269,17,857.674,589,1678,3622,0.17157223183391007,0.14186851211072665,30,87720.52499999997
114,17,307.05500000000006,245,680,1464,0.17157223183391007,0.14186851211072665,30,43297.576
455,17,1180.289999999999,1018,2754,5969,0.17157223183391007,0.14186851211072665,30,164154.50399999996
709,17,2057.8870000000015,1581,4343,9332,0.17157223183391007,0.14186851211072665,30,241404.02600000025
143,17,400.88400000000024,319,874,1894,0.17157223183391007,0.14186851211072665,30,45450.519
314,17,779.6489999999999,666,1847,3945,0.17157223183391007,0.14186851211072665,30,131128.849
455,17,1302.7679999999993,995,2758,5968,0.17157223183391007,0.14186851211072665,30,158792.92199999996
328,17,971.1379999999991,716,2024,4361,0.17157223183391007,0.14186851211072665,30,105227.16199999998
445,17,1376.0039999999995,957,2737,5863,0.17157223183391007,0.14186851211072665,30,171505.16900000002
324,17,858.7160000000001,710,1917,4112,0.17157223183391007,0.14186851211072665,30,125449.599
703,17,1978.1949999999983,1561,4303,9271,0.17157223183391007,0.14186851211072665,30,236455.17899999997
557,17,1656.1419999999985,1229,3425,7355,0.17157223183391007,0.14186851211072665,30,184591.77999999982
28,13,91.76700000000001,61,178,384,0.17157223183391007,0.14186851211072665,30,9128.179
86,17,260.89900000000006,183,530,1121,0.17157223183391007,0.14186851211072665,30,29759.702999999994
960,17,2791.3130000000074,2113,5879,12565,0.17157223183391007,0.14186851211072665,30,325048.675
63,16,194.18900000000008,125,386,811,0.17157223183391007,0.14186851211072665,30,32543.57199999999
529,17,1582.5739999999998,1089,3214,6849,0.17157223183391007,0.14186851211072665,30,209498.62800000008
214,17,582.3580000000002,478,1284,2776,0.17157223183391007,0.14186851211072665,30,78597.38900000005
631,17,1691.527000000001,1388,3808,8166,0.17157223183391007,0.14186851211072665,30,215930.7269999999
217,17,619.084,458,1307,2776,0.17157223183391007,0.14186851211072665,30,105262.66299999991
725,17,1969.0530000000008,1560,4329,9271,0.17157223183391007,0.14186851211072665,30,269997.414
940,17,2833.2160000000126,2039,5765,12364,0.17157223183391007,0.14186851211072665,30,369328.1299999996
661,17,1919.6259999999993,1432,3994,8554,0.17157223183391007,0.14186851211072665,30,265205.7229999999
642,17,1810.9269999999995,1380,3858,8213,0.17157223183391007,0.14186851211072665,30,256373.83400000018
691,17,1848.1080000000002,1550,4174,8971,0.17157223183391007,0.14186851211072665,30,229941.304
393,17,1050.2469999999998,858,2361,5062,0.17157223183391007,0.14186851211072665,30,136631.9299999999
950,17,2692.312000000007,2036,5711,12276,0.17157223183391007,0.14186851211072665,30,400843.7329999998
770,17,2162.5329999999994,1672,4674,10053,0.17157223183391007,0.14186851211072665,30,271874.55099999986
672,17,1971.8970000000006,1454,4090,8739,0.17157223183391007,0.14186851211072665,30,273320.3860000001
263,17,767.3549999999997,592,1611,3462,0.17157223183391007,0.14186851211072665,30,84408.07600000007
715,17,2128.430000000002,1535,4352,9319,0.17157223183391007,0.14186851211072665,30,268156.44599999976
87,17,260.823,183,532,1141,0.17157223183391007,0.14186851211072665,30,31094.92399999999
586,17,1688.120999999999,1299,3578,7689,0.17157223183391007,0.14186851211072665,30,222579.69699999993
994,17,2717.4470000000124,2168,5999,12881,0.17157223183391007,0.14186851211072665,30,370211.6770000002
251,17,752.659,543,1526,3260,0.17157223183391007,0.14186851211072665,30,89550.55699999999
353,17,952.0969999999999,797,2134,4606,0.17157223183391007,0.14186851211072665,30,112731.30399999999
481,17,1417.377,1047,2935,6325,0.17157223183391007,0.14186851211072665,30,191854.45199999996
779,17,2233.0330000000017,1715,4747,10183,0.17157223183391007,0.14186851211072665,30,272916.86500000017
578,17,1750.4819999999988,1294,3592,7743,0.17157223183391007,0.14186851211072665,30,192723.78699999987
862,17,2376.644000000007,1872,5232,11232,0.17157223183391007,0.14186851211072665,30,301097.7619999997
384,17,1179.3850000000004,838,2391,5166,0.17157223183391007,0.14186851211072665,30,136221.19499999998
321,17,1000.949,674,1967,4199,0.17157223183391007,0.14186851211072665,30,134420.41100000008
296,17,868.5310000000001,643,1819,3905,0.17157223183391007,0.14186851211072665,30,108049.15899999993
590,17,1561.1390000000029,1322,3527,7568,0.17157223183391007,0.14186851211072665,30,203607.94299999997
602,17,1740.253999999998,1307,3663,7846,0.17157223183391007,0.14186851211072665,30,234312.1209999999
85,17,226.91200000000006,179,507,1075,0.17157223183391007,0.14186851211072665,30,30720.542999999998
717,17,2116.2830000000026,1552,4366,9379,0.17157223183391007,0.14186851211072665,30,303346.9330000002
784,17,2412.388000000004,1716,4872,10489,0.17157223183391007,0.14186851211072665,30,264391.24400000006
871,17,2425.393000000004,1894,5223,11189,0.17157223183391007,0.14186851211072665,30,345196.1560000001
39,13,106.37900000000005,89,242,529,0.17157223183391007,0.14186851211072665,30,8909.539
685,17,1913.3890000000015,1484,4117,8795,0.17157223183391007,0.14186851211072665,30,261315.9129999999
695,17,2020.9270000000017,1468,4197,8933,0.17157223183391007,0.14186851211072665,30,270352.98699999985
648,17,1856.7610000000013,1381,3906,8347,0.17157223183391007,0.14186851211072665,30,223616.45300000004
347,17,963.250000000001,772,2116,4549,0.17157223183391007,0.14186851211072665,30,113105.11899999995
815,17,2352.9060000000063,1775,4952,10622,0.17157223183391007,0.14186851211072665,30,317111.4369999998
787,17,2127.6669999999995,1711,4747,10195,0.17157223183391007,0.14186851211072665,30,287335.88899999985
648,17,1728.7899999999993,1419,3846,8281,0.17157223183391007,0.14186851211072665,30,263638.508
494,17,1345.8750000000005,1075,2996,6438,0.17157223183391007,0.14186851211072665,30,203560.50400000013
723,17,2036.0759999999987,1553,4372,9360,0.17157223183391007,0.14186851211072665,30,294801.44199999986
68,17,162.71399999999994,142,391,836,0.17157223183391007,0.14186851211072665,30,36023.57899999999
997,17,2909.809000000012,2158,6087,13071,0.17157223183391007,0.14186851211072665,30,399588.419
103,17,304.4749999999999,234,638,1367,0.17157223183391007,0.14186851211072665,30,37520.933
320,17,834.3189999999996,700,1905,4129,0.17157223183391007,0.14186851211072665,30,112084.55300000003
258,17,737.0010000000001,562,1573,3391,0.17157223183391007,0.14186851211072665,30,94681.70799999997
70,17,217.92100000000013,156,426,899,0.17157223183391007,0.14186851211072665,30,23815.852
969,17,2730.347000000009,2072,5855,12503,0.17157223183391007,0.14186851211072665,30,372835.03999999986
385,17,1097.2759999999998,814,2288,4893,0.17157223183391007,0.14186851211072665,30,169133.53699999995
444,17,1326.9919999999997,963,2690,5762,0.17157223183391007,0.14186851211072665,30,177080.878
415,17,958.3269999999995,923,2454,5264,0.17157223183391007,0.14186851211072665,30,152969.04300000018
190,17,545.8079999999997,407,1162,2487,0.17157223183391007,0.14186851211072665,30,67177.96200000001
574,17,1616.0490000000002,1240,3468,7470,0.17157223183391007,0.14186851211072665,30,239345.19799999997
488,17,1320.9389999999992,1049,2929,6258,0.17157223183391007,0.14186851211072665,30,198162.57500000007
194,17,522.702,419,1177,2541,0.17157223183391007,0.14186851211072665,30,67302.87299999999
511,17,1430.9439999999981,1121,3115,6667,0.17157223183391007,0.14186851211072665,30,184220.213
366,17,913.3719999999994,795,2192,4704,0.17157223183391007,0.14186851211072665,30,125110.48500000002
419,17,1114.179,955,2556,5552,0.17157223183391007,0.14186851211072665,30,132984.3539999999
754,17,1901.3250000000003,1585,4464,9495,0.17157223183391007,0.14186851211072665,30,283270.0810000001
919,17,2460.2080000000055,1999,5537,11888,0.17157223183391007,0.14186851211072665,30,327349.5519999996
67,16,210.23500000000013,162,425,934,0.17157223183391007,0.14186851211072665,30,16158.657000000003
963,17,2694.52900000001,2053,5800,12421,0.17157223183391007,0.14186851211072665,30,370980.3479999992
946,17,2607.9520000000075,2044,5703,12187,0.17157223183391007,0.14186851211072665,30,353221.9760000001
918,17,2624.2640000000083,2016,5599,12078,0.17157223183391007,0.14186851211072665,30,340116.97600000026
67,17,228.212,144,417,887,0.17157223183391007,0.14186851211072665,30,23612.384999999995
154,17,414.01599999999996,346,942,2035,0.17157223183391007,0.14186851211072665,30,45093.227999999996
253,17,785.98,534,1562,3337,0.17157223183391007,0.14186851211072665,30,89628.34200000002
707,17,1917.7549999999992,1550,4254,9121,0.17157223183391007,0.14186851211072665,30,230217.88800000012
892,17,2614.8790000000067,1955,5452,11766,0.17157223183391007,0.14186851211072665,30,334160.9449999996
31,14,69.504,66,187,409,0.17157223183391007,0.14186851211072665,30,9568.513
897,17,2375.303000000006,1935,5333,11455,0.17157223183391007,0.14186851211072665,30,304619.4390000005
966,17,2848.838000000009,2152,5954,12772,0.17157223183391007,0.14186851211072665,30,324466.47000000044
636,17,1844.4249999999993,1353,3864,8274,0.17157223183391007,0.14186851211072665,30,222047.19100000005
340,17,921.6099999999996,753,2064,4423,0.17157223183391007,0.14186851211072665,30,115007.5999999999
949,17,2659.1080000000097,2041,5683,12185,0.17157223183391007,0.14186851211072665,30,383603.4900000011
216,17,629.9380000000003,454,1305,2771,0.17157223183391007,0.14186851211072665,30,79083.74999999996
432,17,1257.9599999999996,944,2640,5646,0.17157223183391007,0.14186851211072665,30,168083.5269999999
219,17,712.6450000000006,491,1376,2962,0.17157223183391007,0.14186851211072665,30,76520.00000000001
851,17,2342.9970000000058,1810,5107,10891,0.17157223183391007,0.14186851211072665,30,326016.58300000004
115,17,288.812,237,657,1395,0.17157223183391007,0.14186851211072665,30,52252.337999999974
308,17,829.6959999999999,666,1852,3964,0.17157223183391007,0.14186851211072665,30,119060.61099999998
